Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
.,io.jhdf,GlobalHeap.GlobalHeapObject,3,0,0,0,16,0,0,0,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\GlobalHeap.java,86
.,io.jhdf,GroupImpl,4,0,13,9,0,19,0,1,0.23076923076923078,2,9,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\GroupImpl.java,43
.,io.jhdf,GroupImpl.ChildrenLazyInitializer,2,0,0,0,0,0,0,0,-1.0,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\GroupImpl.java,44
.,io.jhdf,GroupSymbolTableNode,6,0,5,5,50,7,0,0,0.0,1,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\GroupSymbolTableNode.java,24
.,io.jhdf,HdfFile,5,0,36,34,291,54,0,0,0.25,36,14,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\HdfFile.java,52
.,io.jhdf,LocalHeap,8,0,7,7,55,8,0,0,0.0,1,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\LocalHeap.java,21
.,io.jhdf,ObjectHeader,19,0,12,10,256,15,2,0,0.4166666666666667,16,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\ObjectHeader.java,31
.,io.jhdf,ObjectHeader.ObjectHeaderV1,2,0,0,0,54,0,0,1,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\ObjectHeader.java,82
.,io.jhdf,ObjectHeader.ObjectHeaderV2,14,0,0,0,143,0,0,1,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\ObjectHeader.java,166
.,io.jhdf,Superblock,24,0,11,8,0,21,2,0,0.6363636363636364,27,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\Superblock.java,32
.,io.jhdf,Superblock.SuperblockV0V1,13,0,0,0,183,0,0,1,-1.0,0,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\Superblock.java,149
.,io.jhdf,Superblock.SuperblockV2V3,8,0,0,0,124,0,0,1,-1.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\Superblock.java,431
.,io.jhdf,SymbolTableEntry,8,0,9,9,0,12,0,0,0.0,3,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\SymbolTableEntry.java,20
.,io.jhdf,Utils,2,0,19,16,0,59,0,0,0.8947368421052632,46,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\Utils.java,24
.,io.jhdf,AttributesTest,37,0,7,0,99,11,0,0,0.2857142857142857,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\AttributesTest.java,33
.,io.jhdf,CommittedDatatypeTest,2,0,4,0,23,4,0,0,0.5,0,5,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\CommittedDatatypeTest.java,31
.,io.jhdf,DatasetImplTest,14,0,22,0,130,22,0,0,0.0,0,4,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\DatasetImplTest.java,34
.,io.jhdf,FractalHeapTest,1,0,5,0,49,5,0,0,0.0,0,4,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\FractalHeapTest.java,30
.,io.jhdf,GlobalHeapTest,3,0,10,0,54,10,0,0,0.2,0,7,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\GlobalHeapTest.java,36
.,io.jhdf,GroupSymbolTableNodeTest,1,0,3,0,19,3,0,0,0.0,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\GroupSymbolTableNodeTest.java,29
.,io.jhdf,GroupTest,3,0,8,0,56,8,0,0,0.0,0,7,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\GroupTest.java,37
.,io.jhdf,HdfFileChannelTest,3,0,11,0,58,11,0,0,0.0,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\HdfFileChannelTest.java,38
.,io.jhdf,HdfFileTest,8,0,34,0,271,40,0,0,0.14705882352941177,0,11,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\HdfFileTest.java,53
.,io.jhdf,JenkinsLookup3HashLittleTest,0,0,3,0,13,3,0,0,-1.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\JenkinsLookup3HashLittleTest.java,24
.,io.jhdf,LargeAttributesTest,4,0,3,0,25,4,0,0,0.0,0,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\LargeAttributesTest.java,26
.,io.jhdf,LargeGroupTest,0,0,2,0,22,3,0,0,-1.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\LargeGroupTest.java,29
.,io.jhdf,LocalHeapTest,1,0,4,0,27,4,0,0,0.0,0,4,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\LocalHeapTest.java,30
.,io.jhdf,NoInstancesTest,0,0,2,0,8,2,0,0,-1.0,0,9,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\NoInstancesTest.java,28
.,io.jhdf,ObjectHeaderTest,3,0,7,0,71,7,0,0,0.0,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\ObjectHeaderTest.java,37
.,io.jhdf,ObjectHeaderV2Test,2,0,9,0,119,9,0,0,0.2222222222222222,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\ObjectHeaderV2Test.java,30
.,io.jhdf,OrderedGroupTest,4,0,4,0,22,4,0,0,0.0,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\OrderedGroupTest.java,22
.,io.jhdf,SuperblockTest,2,0,7,0,50,7,0,0,0.0,0,4,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\SuperblockTest.java,32
.,io.jhdf,SuperblockV3Test,2,0,6,0,33,6,0,0,0.0,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\SuperblockV3Test.java,29
.,io.jhdf,SymbolTableEntryTest,1,0,3,0,21,3,0,0,0.0,0,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\SymbolTableEntryTest.java,29
.,io.jhdf,TestUtils,0,0,5,3,39,9,0,0,-1.0,6,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\TestUtils.java,20
.,io.jhdf,UserBlockTest,4,0,4,0,28,4,0,0,0.0,0,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\UserBlockTest.java,25
.,io.jhdf,UtilsTest,0,0,48,0,278,51,0,0,-1.0,0,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\test\java\io\jhdf\UtilsTest.java,32
.,io.jhdf.api,Attribute,0,0,10,0,63,10,0,0,-1.0,7,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\api\Attribute.java,23
.,io.jhdf.api,Dataset,0,0,17,0,95,17,0,1,-1.0,22,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\api\Dataset.java,20
.,io.jhdf.api,Group,0,0,5,0,37,5,0,1,-1.0,26,2,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\api\Group.java,17
.,io.jhdf.api,Link,0,0,3,0,22,3,0,1,-1.0,3,1,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\api\Link.java,14
.,io.jhdf.api,Node,0,0,13,0,72,13,3,0,-1.0,14,3,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\api\Node.java,18
.,io.jhdf.api,NodeType,0,0,0,0,1,0,0,0,-1.0,11,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\api\NodeType.java,12
.,io.jhdf.api.dataset,ChunkedDataset,0,0,2,0,18,2,0,0,-1.0,3,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\api\dataset\ChunkedDataset.java,17
.,io.jhdf.api.dataset,ContiguousDataset,0,0,2,0,16,2,0,0,-1.0,1,0,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\api\dataset\ContiguousDataset.java,16
.,io.jhdf.btree,BTreeV1,7,0,9,8,77,14,2,0,0.2222222222222222,1,4,D:\Dalhousie\Summer 2023\Software Engineering\Assignment\Assignment3\jhdf\jhdf\.\src\main\java\io\jhdf\btree\BTreeV1.java,23
